10000000,1,0.191590,1.000000,2
10000000,2,0.252498,0.758778,2
10000000,3,0.262902,0.728751,2
10000000,4,0.283882,0.674893,2
10000000,5,0.663465,0.288772,2
10000000,6,0.687298,0.278758,2
10000000,7,0.870066,0.220202,2
10000000,8,0.966516,0.198227,2
10000000,9,0.775488,0.247057,2
10000000,10,0.886475,0.216126,2
10000000,11,1.016509,0.188478,2
10000000,12,0.808923,0.236846,2
