1000000,1,0.014296,1.000000,4
1000000,2,0.304375,0.046968,4
1000000,3,0.101065,0.141454,4
1000000,4,0.084007,0.170176,4
1000000,5,0.087765,0.162890,4
1000000,6,0.105012,0.136137,4
1000000,7,0.084252,0.169681,4
1000000,8,0.128697,0.111083,4
1000000,9,0.126219,0.113263,4
1000000,10,0.071793,0.199128,4
1000000,11,0.086564,0.165149,4
1000000,12,0.093434,0.153006,4
