10000000,1,0.194592,1.000000,5
10000000,2,0.480203,0.405229,5
10000000,3,0.480768,0.404752,5
10000000,4,0.569685,0.341578,5
10000000,5,0.614660,0.316585,5
10000000,6,0.734456,0.264947,5
10000000,7,0.612739,0.317577,5
10000000,8,0.611727,0.318103,5
10000000,9,0.661726,0.294067,5
10000000,10,0.735483,0.264577,5
10000000,11,0.691968,0.281215,5
10000000,12,0.755749,0.257482,5
