1000000,1,0.043728,1.000000,3
1000000,2,0.075186,0.581598,3
1000000,3,0.099434,0.439769,3
1000000,4,0.090996,0.480549,3
1000000,5,0.110977,0.394028,3
1000000,6,0.110004,0.397513,3
1000000,7,0.110495,0.395746,3
1000000,8,0.095335,0.458677,3
1000000,9,0.109672,0.398716,3
1000000,10,0.106737,0.409680,3
1000000,11,0.099849,0.437941,3
1000000,12,0.108896,0.401557,3
